Unnamed: 0,ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Feature_Category,Year,Month,Day,Hour,Minute,Second,Hour_Category
5812119,A-5855687,Source1,2,2021-05-25 11:09:00,2021-05-25 12:24:02,28.343693,-81.37305,28.340341,-81.37459,0.25,Incident on FLORIDA PKWY near ASPENWOOD CIR Drive with caution., Florida Pkwy,Kissimmee,Osceola,FL,34743-9622,US,US/Eastern,KISM,2021-05-25 10:56:00,80.0,80.0,67.0,30.16,10.0,SW,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2021.0,5.0,25.0,11.0,9.0,0.0,Morning
3678301,A-3705812,Source1,2,2023-02-13 15:32:00,2023-02-13 16:30:00,40.605859,-111.890866,40.60585800000001,-111.890703,0.009,Accident on W Wasatch St from S State St to S State St / E 8000 S., S State St,Midvale,Salt Lake,UT,84047,US,US/Mountain,KU42,2023-02-13 15:54:00,42.0,42.0,47.0,25.41,9.0,S,3.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day,Crossing,2023.0,2.0,13.0,15.0,32.0,0.0,Afternoon
7157097,A-7206456,Source1,2,2020-02-29 00:37:00,2020-02-29 05:27:20,37.890278,-121.569444,37.890278,-121.569444,0.0,At CR-J2/Tracy Blvd - Accident.,W Highway 4,Stockton,San Joaquin,CA,95206,US,US/Pacific,KSCK,2020-02-29 00:55:00,59.0,59.0,55.0,29.98,10.0,W,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Traffic_Signal,2020.0,2.0,29.0,0.0,37.0,0.0,Night
7099880,A-7149219,Source1,2,2020-04-01 17:52:29,2020-04-01 18:07:29,34.88977,-82.46864000000002,34.88977,-82.46864000000002,0.0,At SC-183/Farrs Bridge Rd - Accident., White Horse Rd,Greenville,Greenville,SC,29611-1829,US,US/Eastern,KGMU,2020-04-01 17:53:00,58.0,58.0,39.0,28.79,10.0,N,13.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2020.0,4.0,1.0,17.0,52.0,29.0,Afternoon
7290348,A-7339711,Source1,2,2019-10-13 17:58:00,2019-10-13 18:40:08,34.02805,-118.27456,34.02805,-118.27456,0.0,At Adams Blvd - Accident., S Flower St,Los Angeles,Los Angeles,CA,90007-2632,US,US/Pacific,KCQT,2019-10-13 17:52:00,70.0,70.0,57.0,29.63,10.0,W,5.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Crossing,2019.0,10.0,13.0,17.0,58.0,0.0,Afternoon
6979860,A-7029174,Source1,1,2020-05-14 16:53:02,2020-05-14 17:38:02,33.46559,-111.9785,33.46559,-111.9785,0.0,At N 52nd St - Accident., E McDowell Rd,Phoenix,Maricopa,AZ,85008-4225,US,US/Mountain,KPHX,2020-05-14 16:51:00,89.0,89.0,16.0,28.61,10.0,W,8.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Crossing,2020.0,5.0,14.0,16.0,53.0,2.0,Afternoon
4179908,A-4211412,Source1,2,2022-03-21 14:29:00,2022-03-21 15:48:04,34.032422,-118.025904,34.03183,-118.025896,0.041,Incident on WORKMAN MILL RD near HOUSE 2225 Drive with caution., Workman Mill Rd,City Of Industry,Los Angeles,CA,90601-1437,US,US/Pacific,KEMT,2022-03-21 14:53:00,76.0,76.0,37.0,29.9,10.0,SW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2022.0,3.0,21.0,14.0,29.0,0.0,Afternoon
6531569,A-6579837,Source1,2,2020-10-31 11:45:00,2020-11-01 02:22:44,28.492947,-81.396759,28.495382,-81.396776,0.168,Slow traffic on US-17 from Americana Blvd (US-92/US-17) to I-4 (US-92/US-17) due to accident., S Orange Blossom Trl,Orlando,Orange,FL,32839-1707,US,US/Eastern,KORL,2020-10-31 11:53:00,82.0,82.0,52.0,30.04,10.0,E,12.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2020.0,10.0,31.0,11.0,45.0,0.0,Morning
6275727,A-6321941,Source1,2,2021-10-17 12:41:13,2021-10-18 05:10:29,32.305273,-81.04421500000002,32.30577,-81.043338,0.062,Incident on JOHN SMITH RD near INDEPENDENCE BLVD Expect delays., John Smith Rd,Hardeeville,Jasper,SC,29927-5623,US,US/Eastern,KSAV,2021-10-17 12:53:00,67.0,67.0,37.0,30.07,10.0,NW,13.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Crossing,2021.0,10.0,17.0,12.0,41.0,13.0,Afternoon
4991248,A-5029065,Source1,2,2022-12-13 17:35:00,2022-12-13 18:50:43,29.025467,-82.152831,29.02549,-82.14980200000002,0.183,Incident on CR-484 near SW 16TH AVE Drive with caution., SW Highway 484,Ocala,Marion,FL,34473-8610,US,US/Eastern,KOCF,2022-12-13 17:35:00,66.0,66.0,83.0,30.01,10.0,NE,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day,Traffic_Signal,2022.0,12.0,13.0,17.0,35.0,0.0,Afternoon
7083957,A-7133295,Source1,2,2020-03-23 20:01:19,2020-03-23 20:36:17,33.4983,-117.65843999999998,33.4983,-117.65843999999998,0.0,At CA-74/Ortega Hwy/Exit 82 - Accident. Hard shoulder blocked.,I-5 N,San Juan Capistrano,Orange,CA,92675,US,US/Pacific,KSNA,2020-03-23 19:53:00,61.0,61.0,62.0,30.1,10.0,WSW,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day,Junction,2020.0,3.0,23.0,20.0,1.0,19.0,Evening
3673360,A-3698795,Source1,2,2023-03-31 11:27:06,2023-03-31 12:27:19,44.153443,-91.805718,44.157327,-91.810106,0.345,Accident on US-61 N from MN-248/Bridge St (US-61) to CR-25/Schell Hill Dr (US-61)., Bass Camp Ln,Minnesota City,Winona,MN,55959,US,US/Central,KONA,2023-03-31 11:35:00,39.0,39.0,93.0,28.79,7.0,E,3.0,0.02,Light Drizzle,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2023.0,3.0,31.0,11.0,27.0,6.0,Morning
4945146,A-4982627,Source1,2,2022-12-12 17:27:00,2022-12-12 18:05:30,37.182459,-93.316976,37.182445,-93.313088,0.214,Stationary traffic on W Sunshine St from MO-13/S Kansas Expy (Sunshine St) to S Campbell Ave (Sunshine St) due to accident., W Sunshine St,Springfield,Greene,MO,65807-2236,US,US/Central,KSGF,2022-12-12 17:52:00,41.0,32.0,93.0,28.64,7.0,SE,18.0,0.0,Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Day,Day,Station,2022.0,12.0,12.0,17.0,27.0,0.0,Afternoon
4321327,A-4353994,Source1,2,2023-01-27 14:15:30,2023-01-27 14:45:01,32.811197,-117.153422,32.813537,-117.152633,0.168,Stationary traffic on Convoy St from Aero Dr to CA-274/Balboa Ave due to accident., Convoy St,San Diego,San Diego,CA,92111-3754,US,US/Pacific,KMYF,2023-01-27 13:53:00,67.0,67.0,22.0,29.58,10.0,WSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2023.0,1.0,27.0,14.0,15.0,30.0,Afternoon
5593263,A-5635505,Source1,2,2021-10-25 07:21:30,2021-10-25 08:21:00,25.626802,-80.393365,25.62815,-80.38224100000002,0.6990000000000001,Stationary traffic from SW 124th Ave to Florida's Turnpike S due to accident., SW 152nd St,Miami,Miami-Dade,FL,33177,US,US/Eastern,KTMB,2021-10-25 06:53:00,78.0,78.0,93.0,29.99,8.0,CALM,0.0,0.0,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day,Crossing,2021.0,10.0,25.0,7.0,21.0,30.0,Morning
5524195,A-5566022,Source1,2,2021-12-18 19:58:00,2021-12-18 22:00:54,36.182203,-86.749048,36.183804,-86.748351,0.117,Stationary traffic from 10th St (Main St/Gallatin Ave) to Douglas Ave (Gallatin Ave) due to accident., Gallatin Ave,Nashville,Davidson,TN,37206-3225,US,US/Central,KBNA,2021-12-18 19:53:00,44.0,37.0,73.0,29.49,10.0,N,14.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Crossing,2021.0,12.0,18.0,19.0,58.0,0.0,Evening
6352115,A-6398934,Source1,2,2021-01-20 17:02:00,2021-01-20 19:28:10,41.848993,-76.501305,41.907404,-76.523437,4.1930000000000005,Incident on US-220 EB near BRIDGE ST Road closed. Take alternate route., Main St,Milan,Bradford,PA,18831-7899,US,US/Eastern,KELM,2021-01-20 16:53:00,26.0,16.0,53.0,29.03,10.0,NW,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2021.0,1.0,20.0,17.0,2.0,0.0,Afternoon
5133537,A-5172471,Source1,2,2022-05-05 13:39:31,2022-05-05 14:54:32,36.845687627616655,-76.26898884736886,36.846607627616656,-76.27052884736888,0.106,Incident on E BRAMBLETON AVE near E BRAMBLETON AVE Drive with caution., E Brambleton Ave,Norfolk,Norfolk (City),VA,23504-4339,US,US/Eastern,KORF,2022-05-05 13:46:00,68.0,68.0,73.0,30.07,7.0,NNE,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,True,False,True,False,False,False,False,Day,Day,Day,Day,Railway,2022.0,5.0,5.0,13.0,39.0,31.0,Afternoon
5794352,A-5837794,Source1,2,2021-04-21 05:47:00,2021-04-21 17:41:30,43.619107,-116.261127,43.618423,-116.25366499999998,0.376,Stationary traffic from N Liberty St to I-184 W due to accident., N Liberty St,Boise,Ada,ID,83704-8764,US,US/Mountain,KBOI,2021-04-21 05:53:00,39.0,34.0,50.0,27.02,10.0,SE,7.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Day,Day,Crossing,2021.0,4.0,21.0,5.0,47.0,0.0,Night
5787773,A-5831166,Source1,2,2021-06-23 16:10:36,2021-06-23 18:31:11,25.686692,-80.4717,25.687219,-80.478576,0.43,Stationary traffic on FL-997 - FL-94 from SW 172nd Ave to SW 100th St due to accident.,SW 172nd Ave,Miami,Miami-Dade,FL,33196,US,US/Eastern,KTMB,2021-06-23 15:53:00,90.0,90.0,52.0,30.06,10.0,ESE,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Crossing,2021.0,6.0,23.0,16.0,10.0,36.0,Afternoon
7104308,A-7153648,Source1,2,2020-04-03 07:19:53,2020-04-03 08:19:53,34.72007,-86.59279000000002,34.72007,-86.59279000000002,0.0,At AL-53 - Accident.,Memorial Pkwy S,Huntsville,Madison,AL,35801,US,US/Central,KHUA,2020-04-03 06:58:00,44.0,44.0,94.0,29.33,8.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2020.0,4.0,3.0,7.0,19.0,53.0,Morning
7216414,A-7265775,Source1,2,2020-02-16 17:47:00,2020-02-16 18:21:10,34.012578000000005,-118.490649,34.012578000000005,-118.490649,0.0,At CA-1/4th St/5th St/Exit 1A - Accident.,I-10 W,Santa Monica,Los Angeles,CA,90401,US,US/Pacific,KSMO,2020-02-16 17:51:00,57.0,57.0,83.0,29.84,10.0,WSW,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day,Junction,2020.0,2.0,16.0,17.0,47.0,0.0,Afternoon
7054215,A-7103543,Source1,2,2020-06-21 16:12:53,2020-06-21 16:27:53,40.60849,-79.94556999999998,40.60849,-79.94556999999998,0.0,At PA-8/Butler Vly Interchange/Exit 39 - Accident. Right lane blocked.,I-76 W,Gibsonia,Allegheny,PA,15044,US,US/Eastern,KBTP,2020-06-21 15:56:00,89.0,89.0,40.0,28.59,10.0,VAR,3.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2020.0,6.0,21.0,16.0,12.0,53.0,Afternoon
4925381,A-4962702,Source1,2,2022-12-21 12:54:47,2022-12-21 14:17:08,33.518566,-112.134225,33.520345,-112.13423799999998,0.123,Incident on N 35TH AVE near HOUSE 5700 Expect delays., N 35th Ave,Phoenix,Maricopa,AZ,85017-2315,US,US/Mountain,KPHX,2022-12-21 12:51:00,59.0,59.0,33.0,28.87,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Crossing,2022.0,12.0,21.0,12.0,54.0,47.0,Afternoon
3678756,A-3706267,Source1,2,2023-01-26 17:14:51,2023-01-26 18:34:03,25.769876,-80.32406800000003,25.769864,-80.32460400000002,0.033,Incident on W FLAGLER ST near HOUSE 7885 Drive with caution., W Flagler St,Miami,Miami-Dade,FL,33144-2301,US,US/Eastern,KMIA,2023-01-26 16:53:00,77.0,77.0,64.0,30.08,10.0,NNW,9.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,Crossing,2023.0,1.0,26.0,17.0,14.0,51.0,Afternoon
4740588,A-4776558,Source1,2,2022-05-23 12:10:00,2022-05-23 14:22:33,37.69304,-122.12061,37.694272,-122.122111,0.118,Accident from Delano St to Bertero Ave., Elgin St,San Lorenzo,Alameda,CA,94580,US,US/Pacific,KHWD,2022-05-23 11:54:00,71.0,71.0,41.0,29.92,10.0,WSW,9.0,0.0,Fair,False,False,True,False,False,False,True,False,False,True,False,False,False,Day,Day,Day,Day,Crossing,2022.0,5.0,23.0,12.0,10.0,0.0,Afternoon
6743894,A-6792863,Source1,2,2020-12-23 01:38:58,2020-12-23 04:15:26,40.500808,-74.405304,40.500048,-74.40674399999997,0.092,Crash on US 1 northbound Woodbridge Av (Edison Twp) 1 Left lane of 3 lanes closed, US Highway 1,Edison,Middlesex,NJ,08817-5141,US,US/Eastern,KLDJ,2020-12-23 01:35:00,39.0,32.0,47.0,30.23,10.0,NW,12.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Crossing,2020.0,12.0,23.0,1.0,38.0,58.0,Night
5945876,A-5990234,Source1,2,2021-11-19 18:05:26,2021-11-19 19:26:44,36.182841,-86.812403,36.183594,-86.81233,0.052,Incident on 18TH AVE NB near MCDANIEL ST Expect delays., 18th Ave N,Nashville,Davidson,TN,37208-1120,US,US/Central,KBNA,2021-11-19 17:53:00,44.0,44.0,42.0,29.76,10.0,NNE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Traffic_Signal,2021.0,11.0,19.0,18.0,5.0,26.0,Evening
6186772,A-6232488,Source1,2,2021-11-23 13:53:26,2021-11-23 14:47:41,27.998725,-82.453851,27.986997,-82.453743,0.81,Slow traffic on I-275 S from Sligh Ave/Exit 31 (I-275) to FL-574/Exit 29 (I-275) due to accident.,I-275 S,Tampa,Hillsborough,FL,33604,US,US/Eastern,KTPA,2021-11-23 13:53:00,67.0,67.0,39.0,30.07,10.0,N,10.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2021.0,11.0,23.0,13.0,53.0,26.0,Afternoon
5920116,A-5964303,Source1,2,2021-04-26 08:48:22,2021-04-26 18:46:39,40.715888,-73.816447,40.716758,-73.828125,0.615,Slow traffic on Grand Central Pkwy W from Homelawn St/Exit 17/Exit 18 (Grand Central Pkwy) to Jackie Robinson Pkwy/Union Tpke/Exit 13/Exit 14 (Grand Central Pkwy) due to accident.,Grand Central Pkwy W,Jamaica,Queens,NY,11435,US,US/Eastern,KJFK,2021-04-26 08:51:00,45.0,37.0,44.0,30.01,10.0,NW,22.0,0.0,Partly Cloudy / Windy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Crossing,2021.0,4.0,26.0,8.0,48.0,22.0,Morning
6277081,A-6323302,Source1,2,2021-12-20 14:44:00,2021-12-20 15:12:00,37.48793,-121.931566,37.489829,-121.929551,0.172,Stationary traffic on CA-262 from I-880/Nimitz Fwy (Mission Blvd) to Warm Springs Blvd (Mission Blvd) due to accident., Mission Blvd,Fremont,Alameda,CA,94539-7943,US,US/Pacific,KNUQ,2021-12-20 14:55:00,55.0,55.0,58.0,30.02,10.0,SSE,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2021.0,12.0,20.0,14.0,44.0,0.0,Afternoon
4353094,A-4386014,Source1,2,2023-01-18 17:49:57,2023-01-18 19:07:48,47.467069,-122.232931,47.467206,-122.230212,0.127,Incident on I-405 NB near MP 2 Road closed. Take alternate route.,I-405 N,Renton,King,WA,98057,US,US/Pacific,KRNT,2023-01-18 17:49:00,45.0,45.0,81.0,29.93,10.0,SSE,3.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day,Junction,2023.0,1.0,18.0,17.0,49.0,57.0,Afternoon
6072201,A-6117290,Source1,2,2021-05-05 13:55:40,2021-05-05 17:07:57,25.890707,-80.174378,25.890721,-80.174083,0.018,Incident on NE 125TH ST EB near NE 12TH AVE Drive with caution., NE 125th St,North Miami,Miami-Dade,FL,33161-5936,US,US/Eastern,KOPF,2021-05-05 13:53:00,91.0,91.0,47.0,30.05,10.0,SSE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2021.0,5.0,5.0,13.0,55.0,40.0,Afternoon
4237730,A-4269710,Source1,2,2022-08-07 06:36:45,2022-08-07 08:13:07,33.628511,-117.690713,33.62842,-117.69061299999998,0.009,Incident on JERONIMO RD near EL TORO RD Drive with caution., El Toro Rd,Lake Forest,Orange,CA,92630-4931,US,US/Pacific,KSNA,2022-08-07 06:53:00,69.0,69.0,70.0,29.84,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2022.0,8.0,7.0,6.0,36.0,45.0,Morning
5656257,A-5698856,Source1,2,2021-12-10 12:54:30,2021-12-10 15:04:56,25.809925,-80.33587,25.808785,-80.337438,0.125,Slow traffic on FL-948 from NW 84th Pl to NW 35th Ln due to accident.,NW 36th St,Miami,Miami-Dade,FL,33166,US,US/Eastern,KMIA,2021-12-10 12:53:00,82.0,82.0,67.0,30.08,10.0,ESE,13.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2021.0,12.0,10.0,12.0,54.0,30.0,Afternoon
5355068,A-5395738,Source1,2,2022-12-20 08:46:00,2022-12-20 10:01:47,30.003676,-82.597359,30.003792,-82.597358,0.008,Incident on US-441 near SE YUKON ST Drive with caution., S US Highway 441,Lake City,Columbia,FL,32025-2698,US,US/Eastern,KLCQ,2022-12-20 08:55:00,52.0,52.0,94.0,30.14,10.0,N,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Stop,2022.0,12.0,20.0,8.0,46.0,0.0,Morning
4643382,A-4678600,Source1,2,2022-03-03 14:00:00,2022-03-03 16:09:55,25.885305,-80.164902,25.891077,-80.16315999999998,0.413,Slow traffic on US-1 N - FL-5 from 10th Ave (US-1) to FL-916/135th St (US-1) due to accident.,Sans Souci Blvd,Miami,Miami-Dade,FL,33181,US,US/Eastern,KOPF,2022-03-03 13:53:00,81.0,81.0,54.0,30.12,10.0,E,15.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Crossing,2022.0,3.0,3.0,14.0,0.0,0.0,Afternoon
7202824,A-7252185,Source1,4,2020-02-06 12:03:53,2020-02-06 17:02:13,47.60967,-122.33468,47.60866,-122.33376,0.0819999999999999,Closed at Madison St - Road closed due to accident. Roadwork. Right lane blocked., Union St,Seattle,King,WA,98101-2502,US,US/Pacific,KBFI,2020-02-06 11:53:00,47.0,47.0,97.0,30.02,1.0,ESE,3.0,0.27,Light Rain,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day,Amenity,2020.0,2.0,6.0,12.0,3.0,53.0,Afternoon
5879274,A-5923229,Source1,2,2021-11-07 20:11:26,2021-11-07 21:28:19,25.942937,-80.196954,25.943248,-80.19697099999998,0.022,Incident on NE 2ND AVE near HOUSE 18330 Drive with caution., NE 183rd St,Miami,Miami-Dade,FL,33179-4506,US,US/Eastern,KHWO,2021-11-07 19:53:00,66.0,66.0,73.0,30.03,10.0,NNW,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Crossing,2021.0,11.0,7.0,20.0,11.0,26.0,Evening
6271835,A-6318025,Source1,2,2021-10-27 20:11:00,2021-10-27 22:11:00,35.20780205709835,-80.87633728942451,35.220422057098354,-80.86980728942453,0.947,In Charlotte / Mile Marker 8 Heading North. The right lane is closed near Exit 8 (Remount Rd).,I-77,Charlotte,Mecklenburg,NC,28217,US,US/Eastern,KCLT,2021-10-27 19:52:00,60.0,60.0,60.0,29.08,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Junction,2021.0,10.0,27.0,20.0,11.0,0.0,Evening
6945341,A-6994650,Source1,1,2020-06-01 14:19:56,2020-06-01 14:34:56,45.50867,-122.90208,45.50867,-122.90208,0.0,At SW Cornelius Pass Rd - Accident., SW Cornelius Pass Rd,Beaverton,Washington,OR,97003,US,US/Pacific,KHIO,2020-06-01 13:53:00,66.0,66.0,45.0,29.93,10.0,VAR,3.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Crossing,2020.0,6.0,1.0,14.0,19.0,56.0,Afternoon
7250627,A-7299990,Source1,2,2019-12-04 15:31:00,2019-12-04 16:06:29,33.931013,-118.395976,33.931013,-118.395976,0.0,At CA-1/Sepulveda Blvd - Accident.,Pacific Coast Hwy,El Segundo,Los Angeles,CA,90245,US,US/Pacific,KLAX,2019-12-04 15:53:00,63.0,63.0,81.0,29.78,10.0,WSW,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2019.0,12.0,4.0,15.0,31.0,0.0,Afternoon
4999102,A-5036977,Source1,2,2022-06-07 10:40:30,2022-06-07 11:27:00,40.738251,-73.801877,40.760561,-73.73186700000002,3.976,Slow traffic on I-495 E from Kissena Blvd/Exit 24 (I-495) to Little Neck Pkwy/Exit 32 (I-495) due to accident.,Long Island Expy E,Fresh Meadows,Queens,NY,11365,US,US/Eastern,KLGA,2022-06-07 10:51:00,74.0,74.0,59.0,30.03,10.0,SSE,15.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2022.0,6.0,7.0,10.0,40.0,30.0,Morning
6617242,A-6665782,Source1,2,2020-12-01 12:30:00,2020-12-01 14:51:37,35.200628,-120.608747,35.200757,-120.608973,0.016,Incident on CA-227 near PRICE CANYON RD Drive with caution., Carpenter Canyon Rd,San Luis Obispo,San Luis Obispo,CA,93401,US,US/Pacific,KSBP,2020-12-01 12:56:00,79.0,79.0,15.0,29.83,10.0,NW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2020.0,12.0,1.0,12.0,30.0,0.0,Afternoon
4051004,A-4081463,Source1,2,2023-01-05 12:39:25,2023-01-05 13:54:30,41.03076400000001,-81.422993,41.030616,-81.422036,0.051,Incident on US-224 EB near US-224 Drive with caution.,E Waterloo Rd,Akron,Summit,OH,44312,US,US/Eastern,KAKR,2023-01-05 12:54:00,47.0,40.0,52.0,28.77,10.0,SW,16.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2023.0,1.0,5.0,12.0,39.0,25.0,Afternoon
4221379,A-4253237,Source1,2,2022-11-20 00:59:05,2022-11-20 02:14:05,32.898094,-96.714375,32.905797,-96.726375,0.8759999999999999,Incident on LBJ FWY WB near AUDELIA RD Drive with caution.,I-635 W,Dallas,Dallas,TX,75243,US,US/Central,KADS,2022-11-20 00:55:00,34.0,34.0,73.0,29.77,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Junction,2022.0,11.0,20.0,0.0,59.0,5.0,Night
6596624,A-6645091,Source1,2,2020-10-21 12:36:30,2020-10-21 17:34:38,25.702455,-80.332105,25.701774,-80.334179,0.1369999999999999,Stationary traffic on County Hwy-913 - FL-986 - FL-973 from SW 85th Ave to SW 74th St due to accident., SW 85th Ave,Miami,Miami-Dade,FL,33143-2418,US,US/Eastern,KMIA,2020-10-21 12:53:00,76.0,76.0,91.0,29.98,10.0,NE,3.0,0.07,Light Rain,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2020.0,10.0,21.0,12.0,36.0,30.0,Afternoon
5887318,A-5931319,Source1,2,2021-05-21 05:31:00,2021-05-21 17:59:33,34.06732678397147,-117.55357146207068,34.073696783971464,-117.5446714620707,0.6729999999999999,Slow traffic from exit [58A] to I-10 E due to accident.,I-10,Ontario,San Bernardino,CA,91764,US,US/Pacific,KONT,2021-05-21 05:53:00,54.0,54.0,75.0,28.88,9.0,W,5.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day,Junction,2021.0,5.0,21.0,5.0,31.0,0.0,Night
