ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-7135035,Source1,2,24-03-2020 16:12,25-03-2020 11:00,45.76426,-120.12179,45.76426,-120.12179,0,At OR-74/Exit 147 - Accident.,I-84 E,Arlington,Gilliam,OR,97812,US,US/Pacific,KHRI,24-03-2020 15:53,58,58,31,29.17,10,VAR,6,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4190260,Source1,2,14-12-2022 02:54,14-12-2022 04:12,37.75148034,-121.4700472,37.74089034,-121.5050472,2.047,Incident on I-205 WB near GRANT LINE Expect delays.,I-205,Tracy,San Joaquin,CA,95377,US,US/Pacific,KLVK,14-12-2022 02:53,33,29,92,29.8,10,E,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6109567,Source1,2,52:00.0,57:41.0,35.162882,-80.876029,35.165532,-80.876035,0.183,Slow traffic from E Arrowood Rd/Starbrook Dr (South Blvd) to South Blvd/E Woodlawn Rd (South Blvd) due to accident., South Blvd,Charlotte,Mecklenburg,NC,28217-4117,US,US/Eastern,KCLT,13-05-2021 05:52,42,39,96,29.44,10,NNW,5,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-6174802,Source1,2,23-07-2021 14:08,23-07-2021 14:25,45.112037,-93.188306,45.123716,-93.188396,0.807,Slow traffic on I-35W N from CR-I/Exit 29 (I-35W) to CR-52/95th Ave/Exit 32 (I-35W) due to accident.,I-35W N,Saint Paul,Ramsey,MN,55126,US,US/Central,KANE,23-07-2021 13:55,95,95,36,28.91,10,S,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4867618,Source1,2,09:00.0,27:09.0,40.577628,-75.676964,40.579758,-75.702657,1.356,Crash on I-78 westbound 1.5 miles east of Exit 45: PA 863 - LYNNPORT/NEW SMITHVILLE. There is a lane restriction.,I-78 W,Fogelsville,Lehigh,PA,18051,US,US/Eastern,KXLL,12-07-2022 13:15,88,88,52,29.34,10,SSW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5908819,Source1,2,30-08-2021 15:29,30-08-2021 17:35,29.867446,-95.406162,29.869974,-95.408245,0.215,Slow traffic from W Rittenhouse St to N Victory Dr due to accident., North Fwy,Houston,Harris,TX,77076-1315,US,US/Central,KIAH,30-08-2021 15:53,97,97,39,29.61,10,NNW,10,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6794637,Source1,2,13-12-2020 22:39,13-12-2020 23:01,45.44015,-92.989257,45.40547,-92.993517,2.405,Slow traffic on I-35 S from CR-17/Athens Trl/Exit 143 (I-35) to CR-19/Exit 139 (I-35) due to accident.,I-35 S,Stacy,Chisago,MN,55079,US,US/Central,KCBG,13-12-2020 22:35,23,12,63,29.08,10,W,10,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5247330,Source1,2,53:00.0,45:00.0,35.91783,-78.789722,35.917445,-78.789195,0.04,Incident on US-70 EB near TW ALEXANDER DR Right lane blocked. Expect delays.,Glenwood Ave,Raleigh,Wake,NC,27617,US,US/Eastern,KRDU,24-03-2022 10:51,69,69,93,29.45,10,SSW,10,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4621417,Source1,2,18-01-2023 13:26,18-01-2023 14:17,33.791576,-79.018753,33.798818,-79.018472,0.501,Stationary traffic on SC-544 from Myrtle Ridge Dr (SC-544) to US-378/US-501 (SC-544) due to accident., University Blvd,Conway,Horry,SC,29526,US,US/Eastern,KHYW,18-01-2023 13:35,70,70,56,29.97,10,WNW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7234323,Source1,2,22-01-2020 15:50,22-01-2020 16:22,34.41991,-119.673159,34.41991,-119.673159,0,At CA-144/Milpas St/Exit 96A - Accident.,US-101 N,Santa Barbara,Santa Barbara,CA,93103,US,US/Pacific,KSBA,22-01-2020 15:53,68,68,59,30.06,10,WSW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6500855,Source1,2,31-01-2021 17:54,31-01-2021 19:03,36.986725,-76.42729,36.992328,-76.422061,0.483,Stationary traffic on I-664 N from VA-143/27th St/Exit 6 (I-664) to Roanoke Ave/Exit 4 (I-664) due to accident.,I-664 N,Newport News,Newport News,VA,23607,US,US/Eastern,KLFI,31-01-2021 17:56,46,40,100,29.85,4,E,13,0.07,Light Drizzle,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-7132708,Source1,2,22-03-2020 22:47,22-03-2020 23:59,33.883948,-117.525285,33.883948,-117.525285,0,At McKinley St - Accident.,CA-91 W,Corona,Riverside,CA,92879,US,US/Pacific,KAJO,22-03-2020 22:56,55,55,100,29.47,3,CALM,0,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5321069,Source1,2,27:22.0,33:53.0,34.114275,-80.88978,34.116655,-80.88414,0.362,Slow traffic on US-1 N - US-1 S from N Brickyard Rd (US-1) to Clemson Rd (US-1) due to accident., Two Notch Rd,Columbia,Richland,SC,29223-4396,US,US/Eastern,KCUB,02-04-2022 13:53,67,67,31,29.89,10,VAR,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3853092,Source1,2,04-02-2022 16:52,04-02-2022 18:05,37.634378,-77.353602,37.637016,-77.335898,0.986,Stationary traffic from Bell Creek Rd (Pole Green Rd) to Rural Point Rd (Pole Green Rd) due to accident., Pole Green Rd,Mechanicsville,Hanover,VA,23116-5659,US,US/Eastern,KOFP,04-02-2022 16:54,42,38,92,29.76,10,VAR,6,0.02,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4372278,Source1,2,07:00.0,22:27.0,32.65377,-117.098304,32.654189,-117.098468,0.03,Accident on National City Blvd from CA-54 to 30th St.,1C,National City,San Diego,CA,91950,US,US/Pacific,KNRS,10-02-2023 07:53,65,65,13,30.09,10,ESE,18,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4948564,Source1,2,08:08.0,31:04.0,33.559158,-79.041727,33.558867,-79.041989,0.025,Incident on US-17 near RIVERWOOD DR Drive with caution., Highway 17 Business,Murrells Inlet,Georgetown,SC,29576-6266,US,US/Eastern,KMYR,16-01-2023 10:56,48,48,44,30.14,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4486645,Source1,2,45:00.0,31:00.0,32.24986196,-107.1174181,32.25721196,-107.0537981,3.752,Stationary traffic on US-180 E - I-10 E - US-70 E from NM-549/Exit 116 (I-10) to Corralitos Rd/Exit 127 (I-10) due to accident.,I-10,Las Cruces,Dona Ana,NM,88005,US,US/Mountain,KLRU,12-01-2022 11:35,55,55,21,25.82,10,NNW,13,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4377411,Source1,2,15-12-2022 17:43,15-12-2022 18:59,26.636719,-81.924368,26.636604,-81.92536,0.062,Incident on VISCAYA PKWY near 24TH AVE Drive with caution., Viscaya Pkwy,Cape Coral,Lee,FL,33990-3256,US,US/Eastern,KFMY,15-12-2022 17:42,72,72,91,29.93,0.5,WNW,17,0.28,Heavy T-Storm,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-4233537,Source1,2,09-09-2022 23:23,10-09-2022 00:39,37.994883,-122.12019,37.996204,-122.116951,0.199,Incident on CA-4 EB near PINE Expect delays.,CA-4 E,Martinez,Contra Costa,CA,94553,US,US/Pacific,KCCR,09-09-2022 23:53,71,71,42,29.56,10,WSW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4959615,Source1,2,24-01-2023 14:54,24-01-2023 16:13,32.855679,-117.113884,32.863553,-117.110037,0.588,Incident on I-15 NB near CA-163 Expect delays.,Escondido Fwy N,San Diego,San Diego,CA,92145,US,US/Pacific,KSEE,24-01-2023 14:47,66,66,28,29.8,10,WNW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5034184,Source1,2,04-05-2022 18:36,04-05-2022 19:52,43.000389,-83.760959,43.000377,-83.762249,0.065,Incident on BROWN ST near DUTCHER ST Drive with caution., Brown St,Flint,Genesee,MI,48532-4521,US,US/Eastern,KFNT,04-05-2022 18:53,58,58,49,29.35,10,N,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4444219,Source1,2,20:00.0,35:46.0,30.203216,-85.654822,30.204009,-85.657525,0.17,Incident on E BALDWIN RD near WILSON RD Drive with caution., E Baldwin Rd,Panama City,Bay,FL,32405-4242,US,US/Central,KPAM,15-09-2022 15:55,86,86,52,29.99,10,E,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4962453,Source1,2,13-12-2022 08:45,13-12-2022 11:15,33.698971,-84.257465,33.701701,-84.25211,0.361,Incident on I-285 EB near FLUS-SHOALS RD Road closed. Take alternate route.,GA-407 N,Decatur,DeKalb,GA,30034,US,US/Eastern,KATL,13-12-2022 08:52,49,45,80,29.11,10,SE,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6435839,Source1,2,24-01-2021 06:26,24-01-2021 08:04,37.290676,-76.674066,37.265236,-76.651816,2.141,Incident on I-64 EB near MM 240 Right lane blocked. Expect delays.,I-64 E,Williamsburg,York,VA,23185,US,US/Eastern,KJGG,24-01-2021 06:35,27,20,59,30.32,10,N,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-6654099,Source1,2,25-12-2020 21:00,25-12-2020 21:26,44.425351,-121.841345,44.422804,-121.751113,4.456,Slow traffic on US-20 W - US-20 E - OR-126 from OR-22/Santiam Hwy (US-20) to Jack Lake Rd (US-20) due to accident.,Highway 20,Camp Sherman,Jefferson,OR,97730,US,US/Pacific,KRDM,25-12-2020 20:56,41,36,67,26.6,10,SW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6965640,Source1,2,30-12-2020 03:57,30-12-2020 05:37,39.750633,-121.997581,39.751487,-121.995652,0.118,Incident on CA-32 EB near GIANELLA BRG Drive with caution.,E Walker St,Hamilton City,Glenn,CA,95951,US,US/Pacific,KCIC,30-12-2020 03:55,36,36,75,30.1,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4906440,Source1,2,25:35.0,47:24.0,27.458406,-82.554783,27.46234,-82.554839,0.272,Slow traffic from 47th Ave E to 44th Ave E due to accident., 9th St E,Bradenton,Manatee,FL,34203,US,US/Eastern,KSRQ,17-06-2022 17:53,92,92,58,29.89,10,NNW,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5016201,Source1,2,09-02-2023 18:29,09-02-2023 20:36,41.559694,-73.779063,41.560293,-73.778584,0.048,NYSDOT - Region 8: Crash on NY 52 eastbound at Taconic State Parkway (East Fishkill) right shoulder of 1 lane blocked,Taconic Oaks Dr,Hopewell Junction,Dutchess,NY,12533,US,US/Eastern,KPOU,09-02-2023 18:53,49,47,74,29.75,10,SSE,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-3828019,Source1,2,13-08-2022 06:41,13-08-2022 08:59,45.346903,-122.767072,45.341362,-122.768971,0.394,A crash has the Southbound left lane closed use caution.,I-5 S,Tualatin,Washington,OR,97062,US,US/Pacific,KUAO,13-08-2022 06:53,60,60,78,30,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7190333,Source1,2,22-04-2020 11:50,22-04-2020 12:05,38.95136,-77.19656,38.95136,-77.19656,0,At VA-193/Georgetown Pike/Exit 44 - Accident. Hard shoulder blocked.,Capital Beltway N,Mc Lean,Fairfax County,VA,22101,US,US/Eastern,KDCA,22-04-2020 11:52,52,52,24,30.04,10,W,13,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6684502,Source1,2,31-10-2020 15:01,31-10-2020 16:45,40.779281,-74.049811,40.780163,-74.052359,0.147,Incident on NJ-495 WB near NJ-3 Road closed. Take alternate route.,NJ-495 W,North Bergen,Hudson,NJ,7047,US,US/Eastern,KNYC,31-10-2020 14:51,46,46,56,30.39,10,VAR,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4642842,Source1,2,27-07-2022 19:11,27-07-2022 19:43,37.922092,-121.904034,37.924197,-121.910967,0.405,Stationary traffic on Marsh Creek Rd from Morgan Territory Rd to Clayton Rd/Diablo View Ln due to accident., Marsh Creek Rd,Clayton,Contra Costa,CA,94517-9739,US,US/Pacific,KCCR,27-07-2022 18:53,82,82,27,29.83,10,W,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5609243,Source1,2,05-03-2021 11:03,05-03-2021 15:37,37.768861,-122.406907,37.774463,-122.406098,0.39,Stationary traffic on I-80 E - James Lick Fwy N from I-80 exit [433] to exit [1] due to accident.,Central Fwy,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,05-03-2021 10:56,57,57,64,30.19,10,ENE,6,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6941791,Source1,2,30-10-2020 18:27,31-10-2020 01:25,38.599535,-121.504751,38.589526,-121.504587,0.692,Slow traffic on I-5 from Garden Hwy (I-5) to J St (I-5) due to accident.,CA-16 E,Sacramento,Sacramento,CA,95811,US,US/Pacific,KSAC,30-10-2020 18:53,63,63,45,29.98,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-4973693,Source1,2,11:00.0,59:47.0,40.58908,-111.890947,40.587991,-111.89013,0.087,Slow traffic on US-89 S - UT-209 from E 8920 S to S 150 E due to accident., S State St,Sandy,Salt Lake,UT,84070-2245,US,US/Mountain,KU42,20-05-2022 16:54,53,53,40,25.65,10,N,16,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6804613,Source1,2,21-11-2020 04:51,21-11-2020 06:17,38.510459,-121.780453,38.492329,-121.799793,1.632,Stationary traffic on CA-113 S - I-80 W from CA-113 (I-80) to Pedrick Rd (I-80) due to accident.,CA-113 S,Dixon,Solano,CA,95620,US,US/Pacific,KEDU,21-11-2020 04:55,43,40,66,30.15,10,N,5,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3942066,Source1,2,15-02-2022 17:07,15-02-2022 19:11,28.478398,-81.309994,28.481188,-81.310013,0.193,Stationary traffic on FL-436 from N Frontage Rd/T G Lee Blvd (FL-436) to Pershing Ave (FL-436) due to accident., S Semoran Blvd,Orlando,Orange,FL,32822,US,US/Eastern,KORL,15-02-2022 16:53,71,71,51,30.27,10,ENE,14,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4980066,Source1,2,25:00.0,59:30.0,38.870368,-77.299654,38.877188,-77.273627,1.477,Slow traffic on I-66 E from VA-123/Exit 60 (I-66) to VA-243/Nutley St/Exit 62 (I-66) due to accident.,I-66 E,Fairfax,Fairfax County,VA,22030,US,US/Eastern,KIAD,25-01-2022 13:52,44,38,53,29.64,10,N,13,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3957991,Source1,2,14-10-2022 23:07,14-10-2022 23:40,34.06508,-117.258802,34.063919,-117.271198,0.714,Stationary traffic on I-10 W from Mountain View Ave (I-10) to Waterman Ave (I-10) due to accident.,I-10 W,San Bernardino,San Bernardino,CA,92408,US,US/Pacific,KSBD,14-10-2022 23:00,65,65,73,28.65,10,WSW,7,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4530001,Source1,2,21-09-2022 12:34,21-09-2022 13:52,40.226445,-75.402234,40.225708,-75.40299,0.065,Incident on CHURCH RD near SKIPPACK PIKE Drive with caution., Cody Ln,Harleysville,Montgomery,PA,19438-3347,US,US/Eastern,KPTW,21-09-2022 12:54,77,77,52,29.63,10,WSW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6641734,Source1,2,10-10-2020 00:11,10-10-2020 01:51,38.867172,-77.317668,38.870282,-77.300198,0.964,Incident on I-66 EB near MM 59 Right lane blocked. Expect delays.,I-66 E,Fairfax,Fairfax County,VA,22030,US,US/Eastern,KIAD,10-10-2020 00:52,58,58,78,29.78,10,S,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6385565,Source1,2,04-01-2021 16:37,04-01-2021 18:51,33.99624,-117.888068,33.996288,-117.88832,0.015,83-31M WILL BE COMPLAINT OF PAIN ONLY - CONTINUE FIRE [Shared], E Walnut Dr N,Rowland Heights,Los Angeles,CA,91748,US,US/Pacific,KFUL,04-01-2021 16:53,61,61,67,30.03,9,SSW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-5152136,Source1,2,46:38.0,53:01.0,41.65199161,-73.07956338,41.61690161,-73.06233338,2.583,Crash (1 Vehicle) on RT8 Southbound between Exits 38 and 37. The left lane is closed. Reported Tuesday March 15 at 5:46 pm.,CT-8,Thomaston,Naugatuck Valley,CT,6787,US,US/Eastern,KOXC,15-03-2022 17:51,58,58,44,29.29,10,S,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5263970,Source1,2,14-01-2023 00:15,14-01-2023 01:58,33.568102,-81.813256,33.566797,-81.813192,0.09,Incident on LEITNER ST near MARSHALL ST Drive with caution.,1st St,Graniteville,Aiken,SC,29829,US,US/Eastern,KAIK,14-01-2023 00:15,39,34,67,29.35,10,WNW,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5512134,Source1,2,11-12-2021 03:09,11-12-2021 04:24,28.28063,-82.67601,28.280492,-82.676006,0.01,Incident on LITTLE RD near RIDGE RD Expect delays.,Little Rd,New Port Richey,Pasco,FL,34654,US,US/Eastern,KBKV,11-12-2021 02:53,65,65,97,30.02,3,SE,6,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-3652288,Source1,2,01:00.0,09:19.0,47.47106,-122.217847,47.47447,-122.215124,0.268,Update 8:03 AM : On SR 167 northbound from S 180th St (MP 25) there is a collision partially blocking the ramp. The State Patrol has arrived on the scene.,Rainier Ave S,Renton,King,WA,98057,US,US/Pacific,KRNT,24-03-2023 08:03,40,33,79,30.08,10,S,10,0,Light Rain,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-4813161,Source1,2,16-12-2022 10:28,16-12-2022 11:46,33.794474,-117.502609,33.792713,-117.502806,0.122,Incident on FOREST BOUNDARY RD near SUNSHINE VALLEY WAY Drive with caution., Retreat Pkwy,Corona,Riverside,CA,92883-4956,US,US/Pacific,KAJO,16-12-2022 10:56,64,64,26,29.56,10,SE,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4479095,Source1,2,27-01-2023 06:15,27-01-2023 08:00,35.413036,-78.473868,35.403458,-78.490002,1.124,The shoulder is closed 3 miles south of Exit 87 (Keen Rd).  ,I-95 S,Four Oaks,Johnston,NC,27524,US,US/Eastern,KJNX,27-01-2023 06:15,28,28,100,30.01,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-6646235,Source1,2,12-11-2020 22:33,12-11-2020 23:53,44.952636,-93.042207,44.95142,-93.01514,1.326,Incident on I-94 EB near WHITE BEAR AVE Drive with caution.,I-94 E,Saint Paul,Ramsey,MN,55106,US,US/Central,KSTP,12-11-2020 22:53,25,14,63,29.41,10,WNW,13,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5968560,Source1,2,10-12-2021 13:49,10-12-2021 15:08,32.295709,-110.989016,32.29572,-110.991243,0.13,Incident on W EDGEWATER DR near W EDGEWATER DR Drive with caution., N Hansen Ave,Tucson,Pima,AZ,85704,US,US/Mountain,KDMA,10-12-2021 13:56,58,58,50,27.2,10,WSW,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3721076,Source1,2,06-10-2022 16:03,06-10-2022 17:18,36.836273,-76.287896,36.83182,-76.297752,0.626,Incident on I-264 WB near I-264 Drive with caution.,I-264 W,Norfolk,Norfolk,VA,23523,US,US/Eastern,KORF,06-10-2022 15:59,76,76,40,29.98,10,NNW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-5592318,Source1,2,15-09-2021 13:13,15-09-2021 14:30,34.073879,-80.958837,34.073697,-80.945974,0.736,Incident on I-20 EB near MM 73 Drive with caution., Parklane Rd,Columbia,Richland,SC,29223-7617,US,US/Eastern,KCUB,15-09-2021 12:53,84,84,63,29.85,10,VAR,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7105406,Source1,2,06-03-2020 15:42,06-03-2020 16:55,37.252288,-119.704569,37.252288,-119.704569,0,At North Fork Rd/Road 200 - Accident., Highway 41,Coarsegold,Madera,CA,93614-9762,US,US/Pacific,KMAE,06-03-2020 15:53,75,75,37,29.58,10,W,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3707878,Source1,2,19-04-2022 08:52,19-04-2022 10:59,25.645095,-80.333645,25.643809,-80.333239,0.092,Stationary traffic on US-1 S - FL-5 from SW 132nd St to SW 85th Ave due to accident., S Dixie Hwy,Miami,Miami-Dade,FL,33156,US,US/Eastern,KTMB,19-04-2022 08:53,73,73,84,30,10,N,16,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4406638,Source1,2,13-04-2022 08:05,13-04-2022 09:23,38.475847,-121.408117,38.474861,-121.405159,0.174,Incident on STEINBECK WAY near HOUSE 8109 Drive with caution., Hemingway Dr,Sacramento,Sacramento,CA,95828-4974,US,US/Pacific,KSAC,13-04-2022 07:53,44,44,73,30.24,10,SE,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
